batch_id,copy_time_us,kernel_time_us
1349,17.6,18.464
1350,17.248,18.432
1351,18.016,18.144
1352,17.024,18.464
1353,17.664,18.432
1354,17.696,18.432
1355,17.728,18.4
1356,17.696,18.432
1357,18.336,17.056
1358,17.664,18.432
1359,18.4,17.088
1360,10.048,19.04
1361,18.304,17.088
1362,17.632,18.432
1363,17.728,18.432
1364,17.856,17.408
1365,17.728,17.408
1366,17.216,18.4
1367,17.056,18.464
1368,17.248,17.696
1369,16.544,18.72
1370,16.672,17.696
1371,10.976,11.584
1372,16.448,18.72
1373,17.088,17.696
1374,17.216,17.696
1375,17.152,17.664
1376,16.384,18.944
1377,16.256,18.688
1378,17.216,17.696
1379,17.152,17.696
1380,16.736,18.016
1381,17.184,17.664
1382,16.48,18.72
1383,17.312,17.472
1384,9.408,18.56
1385,17.248,17.696
1386,16.576,18.752
1387,17.088,17.696
1388,17.28,18.4
1389,11.616,11.68
1390,18.016,17.376
1391,17.664,18.432
1392,17.28,18.432
1393,17.12,18.432
1394,18.336,18.432
1395,17.44,18.432
1396,18.336,17.088
1397,18.528,17.088
1398,17.856,17.408
1399,17.184,18.432
1400,17.28,18.432
1401,18.144,17.088
1402,10.08,18.944
1403,17.92,17.408
1404,16.992,18.464
1405,17.696,18.432
1406,12.64,19.232
1407,17.44,18.4
1408,17.12,18.432
1409,17.6,18.432
1410,17.216,18.432
1411,17.152,18.432
1412,17.12,18.432
1413,17.696,18.432
1414,17.76,17.408
1415,17.184,18.4
1416,17.184,18.432
1417,18.368,17.088
1418,17.248,18.432
1419,17.536,17.376
1420,17.728,18.432
1421,17.664,17.408
1422,17.056,18.4
1423,17.152,13.344
1424,17.632,18.432
1425,18.464,17.088
1426,17.664,18.432
1427,17.184,18.4
1428,17.76,18.432
1429,17.728,18.432
1430,17.088,18.432
1431,17.696,18.432
1432,17.6,18.432
1433,17.536,18.432
1434,17.792,18.432
1435,18.176,18.08
1436,17.184,18.432
1437,18.56,16.864
1438,17.824,18.432
1439,17.088,17.696
1440,16.16,18.72
1441,16.96,17.696
1442,16.512,18.72
1443,17.056,17.696
1444,17.248,17.696
1445,17.152,17.696
1446,17.184,17.696
1447,16.704,18.016
1448,16.16,19.04
1449,17.12,17.696
1450,17.056,17.696
1451,16.16,19.04
1452,17.088,17.696
1453,16.96,17.696
1454,17.184,17.664
1455,17.12,17.696
1456,17.728,18.432
1457,17.792,18.432
1458,17.696,18.4
1459,17.76,18.432
1460,17.792,18.432
1461,17.952,18.208
1462,17.184,18.4
1463,17.696,18.4
1464,17.184,18.4
1465,18.112,17.376
1466,17.696,18.432
1467,17.664,18.432
1468,17.728,18.432
1469,17.6,18.432
1470,17.248,18.432
1471,17.792,18.432
1472,17.28,18.4
1473,18.336,17.088
1474,17.728,17.376
1475,17.6,18.208
1476,18.144,17.088
1477,17.632,18.432
1478,17.792,18.432
1479,18.56,17.088
1480,17.728,18.432
1481,18.496,17.088
1482,17.728,18.432
1483,18.304,17.088
1484,17.216,18.432
1485,17.696,18.4
1486,18.464,17.088
1487,18.432,17.088
1488,18.112,17.696
1489,16.192,19.04
1490,17.184,17.696
1491,17.152,17.664
1492,17.248,17.696
1493,17.152,17.664
1494,16.864,17.696
1495,17.344,17.696
1496,16.576,18.72
1497,16.544,18.72
1498,17.184,17.696
1499,17.568,17.696
1500,17.632,17.696
1501,16.544,18.72
1502,15.776,19.072
1503,17.28,17.696
1504,16.288,18.72
1505,16.576,18.72
1506,16.608,18.752
1507,17.44,17.12
1508,17.696,18.432
1509,17.696,17.408
1510,17.696,18.432
1511,17.696,18.432
1512,18.624,17.088
1513,18.528,17.12
1514,17.696,18.4
1515,17.728,17.376
1516,18.336,17.088
1517,17.664,18.432
1518,17.792,18.272
1519,17.152,18.432
1520,17.792,17.408
1521,17.664,17.376
1522,17.344,18.432
1523,17.696,18.432
1524,18.464,17.088
1525,17.152,18.432
1526,17.76,18.432
1527,17.504,18.432
1528,17.696,18.432
1529,17.12,11.264
1530,18.208,17.408
1531,17.536,18.464
1532,17.792,18.432
1533,17.6,18.4
1534,17.984,18.176
1535,17.696,18.432
1536,17.536,18.4
1537,17.152,18.4
1538,17.28,18.432
1539,17.312,18.368
1540,17.216,18.4
1541,17.696,18.432
1542,17.824,18.4
1543,17.6,18.432
1544,18.048,18.112
1545,18.496,17.088
1546,17.92,17.408
1547,17.664,18.432
1548,17.024,18.4
1549,17.216,18.4
1550,17.76,17.376
1551,17.824,18.336
1552,17.184,18.432
1553,18.368,17.088
1554,17.76,17.408
1555,17.824,18.432
1556,17.76,18.4
1557,18.176,17.344
1558,16,19.008
1559,15.808,18.912
1560,17.152,17.696
1561,16.128,19.072
1562,16.128,18.88
1563,16.448,18.72
1564,16.224,19.072
1565,16.448,18.752
1566,16.608,18.752
1567,17.536,17.728
1568,17.568,17.696
1569,15.808,19.04
1570,16.672,18.688
1571,17.088,17.696
1572,17.696,17.312
1573,15.904,18.88
1574,15.904,18.816
1575,16.384,18.752
1576,18.56,17.088
1577,18.048,11.232
1578,18.24,18.432
1579,17.504,18.4
1580,18.336,18.112
1581,17.344,18.432
1582,10.016,18.24
1583,17.152,18.432
1584,17.344,18.4
1585,17.568,18.432
1586,18.08,17.088
1587,17.696,18.464
1588,17.792,18.432
1589,17.664,18.4
1590,17.312,18.432
1591,17.44,18.144
1592,17.408,18.4
1593,10.112,17.376
1594,17.12,18.4
1595,18.208,18.432
1596,17.568,18.432
1597,17.728,18.432
1598,17.12,18.432
1599,10.176,18.72
1600,17.632,18.432
1601,17.312,18.432
1602,10.4,19.168
1603,10.112,18.336
1604,17.568,11.264
1605,18.4,18.4
1606,17.792,18.432
1607,9.984,16.864
1608,9.984,17.472
1609,18.336,17.408
1610,17.376,18.464
1611,17.536,18.4
1612,18.496,17.408
1613,17.472,18.432
1614,18.176,17.408
1615,17.888,18.432
1616,17.824,18.432
1617,17.28,18.4
1618,17.824,18.432
1619,17.472,18.176
1620,17.312,18.432
1621,17.184,18.432
1622,18.144,17.088
1623,17.664,18.4
1624,18.464,17.088
1625,17.728,18.432
1626,17.184,18.432
1627,10.048,17.92
1628,16.672,18.72
1629,17.12,17.696
1630,17.312,17.696
1631,17.44,17.696
1632,16.576,18.752
1633,16.576,18.72
1634,17.28,17.696
1635,15.808,19.008
1636,15.808,19.072
1637,17.12,17.696
1638,15.968,19.008
1639,16.992,17.696
1640,15.904,19.008
1641,16.032,19.04
1642,17.152,17.664
1643,17.536,18.048
1644,17.216,18.016
1645,16.736,19.072
1646,16.64,19.072
1647,18.496,17.12
1648,18.336,17.088
1649,17.856,18.4
1650,17.152,18.432
1651,17.76,18.4
1652,17.76,18.432
1653,17.184,18.4
1654,17.184,18.4
1655,18.112,17.088
1656,17.184,18.4
1657,17.696,18.432
1658,17.184,18.432
1659,17.696,18.4
1660,10.176,18.656
1661,10.144,11.168
1662,9.952,19.104
1663,10.144,18.656
1664,18.08,17.088
1665,17.216,18.432
1666,17.6,18.432
1667,17.728,18.432
1668,17.216,18.432
1669,17.76,18.4
1670,18.56,17.088
1671,17.728,18.432
1672,17.248,18.4
1673,17.76,18.4
1674,17.216,18.432
1675,17.12,18.4
1676,18.112,17.408
1677,17.664,18.432
1678,17.12,18.432
1679,17.152,18.432
1680,18.496,17.088
1681,17.248,18.4
1682,17.568,18.4
1683,17.728,18.432
1684,17.76,18.432
1685,17.28,18.432
1686,17.728,18.432
1687,18.4,17.056
1688,17.216,18.432
1689,17.984,17.408
1690,18.464,17.088
1691,17.728,18.432
1692,17.76,18.432
1693,17.728,18.432
1694,17.76,18.368
1695,17.632,18.4
1696,17.28,18.432
1697,17.248,18.432
1698,17.824,18.432
1699,17.696,18.432
1700,10.08,18.336
1701,17.696,18.4
1702,17.312,18.4
1703,17.792,18.432
1704,17.568,17.376
1705,18.464,17.088
1706,18.464,17.088
1707,17.728,18.432
1708,17.792,17.408
1709,17.184,18.432
1710,17.696,18.4
1711,17.728,18.4
1712,17.824,18.432
1713,18.304,17.088
1714,17.408,19.04
1715,16.576,18.72
1716,17.216,17.728
1717,17.216,17.696
1718,17.184,17.696
1719,17.28,17.696
1720,17.472,17.504
1721,16.64,18.72
1722,17.28,17.664
1723,16.864,17.696
1724,16.544,18.72
1725,16.512,18.72
1726,17.312,17.664
1727,17.12,17.696
1728,17.12,17.696
1729,17.216,17.696
1730,17.824,18.4
1731,17.728,18.336
1732,17.28,18.432
1733,18.048,17.408
1734,17.664,18.4
1735,17.728,18.432
1736,17.696,18.4
1737,18.528,17.088
1738,17.664,18.4
1739,17.312,18.4
1740,17.632,18.432
1741,18.016,17.216
1742,17.632,18.4
1743,17.28,18.4
1744,17.824,18.432
1745,18.56,17.088
1746,17.696,18.432
1747,18.56,17.088
1748,18.24,17.088
1749,17.664,18.432
1750,17.248,18.432
1751,17.856,18.112
1752,17.216,18.432
1753,17.696,18.176
1754,17.312,18.432
1755,18.112,17.376
1756,18.176,17.408
1757,18.368,17.088
1758,17.824,18.432
1759,17.664,18.432
1760,17.92,17.408
1761,17.152,18.4
1762,17.728,18.208
1763,17.728,18.432
1764,17.984,18.432
1765,17.728,18.432
1766,17.248,18.4
1767,18.528,17.088
1768,17.824,18.432
1769,17.024,18.432
1770,17.728,18.368
1771,17.216,18.432
1772,17.248,18.4
1773,17.632,18.432
1774,17.312,18.432
1775,17.056,18.432
1776,17.28,18.4
1777,18.592,17.088
1778,18.24,17.088
1779,17.792,18.4
1780,17.152,18.4
1781,17.28,18.432
1782,17.792,18.432
1783,17.408,19.04
1784,17.184,17.696
1785,17.056,17.696
1786,15.936,19.04
1787,17.12,17.696
1788,17.248,17.696
1789,17.12,17.696
1790,17.12,17.664
1791,17.056,17.696
1792,16.448,18.72
1793,17.216,17.696
1794,16.704,17.696
1795,16.864,17.696
1796,17.44,17.664
1797,16.736,19.04
1798,17.952,17.696
1799,17.536,19.04
1800,17.568,19.04
1801,16.896,17.664
1802,17.92,18.432
1803,17.184,18.4
1804,17.184,18.4
1805,17.728,18.4
1806,17.664,18.432
1807,17.792,17.408
1808,17.184,18.432
1809,17.184,18.4
1810,18.208,17.088
1811,17.248,18.432
1812,17.792,17.408
1813,17.664,18.432
1814,18.144,17.088
1815,17.6,18.4
1816,17.504,18.4
1817,17.76,18.4
1818,17.248,18.4
1819,18.144,17.376
1820,17.728,18.432
1821,18.144,17.408
1822,17.6,18.432
1823,17.6,18.4
1824,17.216,18.432
1825,17.728,18.432
1826,17.824,18.4
1827,18.368,17.088
1828,18.528,16.928
1829,17.536,18.4
1830,17.856,17.408
1831,17.664,18.432
1832,17.216,18.432
1833,18.368,17.056
1834,17.248,18.432
1835,17.472,18.4
1836,17.728,17.408
1837,17.728,17.408
1838,17.856,17.408
1839,17.856,18.4
1840,18.432,17.088
1841,17.824,11.264
1842,17.312,18.432
1843,18.368,17.088
1844,18.4,17.088
1845,17.088,18.432
1846,17.76,17.376
1847,17.216,18.432
1848,17.952,17.408
1849,17.632,18.432
1850,9.92,19.328
1851,18.464,17.088
1852,17.92,17.472
1853,17.408,17.696
1854,16.544,18.464
1855,16.48,18.72
1856,16.704,17.696
1857,16.576,18.688
1858,17.184,17.696
1859,16.32,18.72
1860,16.288,18.72
1861,17.12,17.696
1862,16.864,17.696
1863,17.28,17.696
1864,16.608,18.752
1865,16.544,18.72
1866,17.184,17.696
1867,16.992,17.44
1868,16.32,18.752
1869,17.6,18.304
1870,17.6,18.4
1871,17.44,18.432
1872,17.76,18.4
1873,17.76,17.376
1874,18.272,17.088
1875,17.76,17.408
1876,18.08,17.088
1877,17.216,18.4
1878,17.28,18.4
1879,17.728,17.376
1880,17.792,17.376
1881,17.216,18.432
1882,17.76,17.408
1883,17.696,18.432
1884,17.536,18.304
1885,17.696,18.4
1886,17.792,17.408
1887,17.664,18.432
1888,17.632,18.432
1889,17.728,17.408
1890,17.216,18.4
1891,17.152,18.4
1892,17.728,18.4
1893,17.696,17.408
1894,17.152,18.432
1895,17.728,17.376
1896,17.664,18.432
1897,18.016,17.376
1898,17.728,18.4
1899,17.728,18.4
1900,17.632,18.432
1901,17.856,17.408
1902,17.216,18.4
1903,18.24,17.088
1904,17.76,18.4
1905,17.504,18.432
1906,17.248,18.432
1907,18.368,17.088
1908,17.824,17.408
1909,16.992,18.432
1910,17.152,18.432
1911,17.696,18.432
1912,18.304,17.088
1913,17.568,17.408
1914,18.144,18.4
1915,17.664,17.408
1916,17.888,17.344
1917,18.016,17.408
1918,16.928,18.464
1919,10.4,18.784
1920,17.312,18.688
1921,17.152,17.696
1922,15.776,19.04
1923,16.544,18.016
1924,16.544,18.72
1925,16.864,17.696
1926,16.48,18.72
1927,15.776,19.04
1928,16.544,18.72
1929,15.776,19.04
1930,15.744,19.04
1931,17.056,17.696
1932,16.608,18.752
1933,15.872,18.944
1934,15.744,19.04
1935,17.152,17.664
1936,15.808,19.072
1937,15.776,19.008
1938,17.76,18.432
1939,17.6,18.432
1940,10.144,18.112
1941,18.4,18.432
1942,17.792,17.376
1943,18.368,16.352
1944,17.504,17.376
1945,17.888,17.408
1946,18.176,17.408
1947,18.144,17.408
1948,10.016,18.464
1949,17.376,18.432
1950,17.248,18.432
1951,18.144,18.432
1952,17.44,18.432
1953,10.144,17.44
1954,18.08,18.432
1955,10.08,18.528
1956,17.728,18.432
1957,18.368,17.056
1958,17.728,18.4
1959,17.76,18.4
1960,17.216,18.432
1961,18.048,17.408
1962,17.888,17.408
1963,17.728,18.432
1964,17.152,18.432
1965,17.568,18.4
1966,17.184,18.432
1967,17.536,18.432
1968,18.112,17.088
1969,17.632,18.4
1970,17.28,18.432
1971,17.984,17.408
1972,17.248,18.4
1973,17.12,18.4
1974,17.6,18.432
1975,18.24,17.088
1976,17.824,18.432
1977,18.24,17.088
1978,18.592,17.088
1979,17.792,17.376
1980,17.76,18.432
1981,17.76,18.432
1982,16.96,18.144
1983,9.984,19.2
1984,17.12,18.432
1985,18.016,17.12
1986,18.4,17.12
1987,17.696,18.464
1988,17.216,18.4
1989,17.216,18.432
1990,17.12,18.112
1991,17.6,18.464
1992,17.184,18.208
1993,17.696,18.464
1994,17.184,18.464
1995,18.336,16.864
1996,17.12,18.432
1997,18.08,17.12
1998,18.144,17.376
1999,17.728,18.4
2000,17.408,17.696
2001,17.6,17.696
2002,16.608,18.752
2003,16.896,17.696
2004,17.504,17.696
2005,16.608,18.592
2006,16.544,18.72
2007,16.032,19.04
2008,17.088,17.696
2009,15.968,19.04
2010,16.832,19.04
2011,16.192,19.072
2012,16.704,17.696
2013,17.344,17.6
2014,15.84,19.04
2015,17.088,17.696
2016,16.544,18.688
2017,16.608,18.72
2018,15.904,19.008
2019,17.056,17.696
2020,16.64,18.72
2021,16.64,18.72
2022,15.872,18.848
2023,17.568,18.432
2024,17.76,18.4
2025,18.176,18.432
2026,17.728,18.464
2027,17.984,18.176
2028,18.432,17.088
2029,18.4,17.088
2030,17.984,17.376
2031,17.312,18.432
2032,17.76,18.432
2033,17.216,18.432
2034,17.472,18.432
2035,17.696,18.4
2036,17.824,18.4
2037,17.76,17.376
2038,17.824,17.408
2039,17.952,18.4
2040,10.08,18.976
2041,17.664,18.432
2042,17.568,18.432
2043,17.888,19.296
2044,17.6,18.432
2045,17.952,17.408
2046,18.592,17.12
2047,18.112,18.432
2048,17.728,18.4
2049,17.728,18.4
2050,17.664,18.432
2051,17.664,18.432
2052,17.824,18.432
2053,17.856,18.4
2054,18.112,17.088
2055,17.728,18.432
2056,17.28,18.432
2057,17.376,18.432
2058,17.824,17.44
2059,17.216,18.432
2060,17.824,18.432
2061,18.528,17.088
2062,17.856,17.408
2063,17.6,18.432
2064,17.696,18.432
2065,17.152,18.432
2066,17.76,17.408
2067,17.76,18.432
2068,17.472,18.432
2069,18.08,17.408
2070,17.472,18.432
2071,17.728,17.376
2072,17.792,17.088
2073,10.336,19.136
2074,18.304,17.088
2075,16.736,17.696
2076,16.384,18.72
2077,16.512,18.752
2078,17.12,17.728
2079,17.376,17.696
2080,17.184,17.696
2081,16.864,17.696
2082,17.248,17.696
2083,16.64,18.72
2084,17.088,17.696
2085,16.608,18.72
2086,17.12,17.696
2087,17.216,17.632
2088,16.576,18.72
2089,16.992,17.664
2090,16.832,19.072
2091,16.8,19.04
2092,17.088,19.04
2093,17.888,17.696
2094,16.512,18.72
2095,17.504,18.432
2096,17.248,18.432
2097,17.728,18.432
2098,17.76,18.4
2099,17.792,18.432
2100,17.408,18.432
2101,17.664,18.4
2102,18.144,17.056
2103,18.304,17.088
2104,17.632,18.432
2105,17.728,18.4
2106,17.152,18.4
2107,17.6,18.24
2108,17.728,18.4
2109,17.248,18.4
2110,17.824,18.112
2111,17.728,14.336
2112,17.152,18.432
2113,17.76,18.432
2114,17.792,18.432
2115,17.856,17.408
2116,17.216,18.432
2117,17.824,18.432
2118,17.76,18.432
2119,17.6,18.4
2120,17.664,18.432
2121,17.728,17.376
2122,17.696,18.432
2123,18.144,17.408
2124,17.728,17.408
2125,18.08,17.376
2126,10.496,18.56
2127,17.568,18.4
2128,17.792,18.432
2129,17.824,18.432
2130,17.184,18.432
2131,17.856,18.432
2132,17.376,18.4
2133,17.248,18.4
2134,18.112,17.12
2135,17.952,18.4
2136,17.152,18.4
2137,17.248,18.432
2138,17.824,18.432
2139,18.176,17.408
2140,18.24,17.088
2141,17.792,17.376
2142,17.184,18.4
2143,10.464,18.944
2144,17.728,18.432
2145,17.056,19.04
2146,16.672,18.624
2147,16.864,17.696
2148,17.376,17.696
2149,17.344,17.664
2150,17.376,17.632
2151,16.64,18.688
2152,17.216,17.696
2153,16.416,18.72
2154,16.672,18.72
2155,16.64,18.688
2156,16.736,17.696
2157,16.512,18.72
2158,16.64,18.72
2159,17.248,17.696
2160,16.672,18.72
2161,17.248,17.696
2162,17.536,18.4
2163,11.232,11.68
2164,17.408,18.4
2165,17.44,18.4
2166,17.92,17.408
2167,17.856,17.376
2168,9.92,18.336
2169,18.144,17.088
2170,18.016,18.4
2171,17.792,18.4
2172,18.528,17.088
2173,17.696,18.432
2174,18.592,17.088
2175,17.76,18.432
2176,18.176,17.088
2177,17.696,18.432
2178,17.28,18.4
2179,17.792,18.4
2180,18.24,17.088
2181,18.528,16.864
2182,17.536,18.432
2183,17.824,18.4
2184,18.24,17.088
2185,10.144,17.824
2186,18.528,17.088
2187,17.632,18.432
2188,17.312,18.432
2189,17.312,18.432
2190,18.208,17.088
2191,17.056,18.432
2192,17.568,18.432
2193,17.248,18.432
2194,9.952,19.232
2195,17.824,18.4
2196,17.408,18.432
2197,17.152,18.432
2198,17.632,18.432
2199,10.336,18.272
2200,17.216,11.264
2201,17.536,18.432
2202,17.568,18.4
2203,17.792,18.4
2204,17.28,18.432
2205,17.92,18.432
2206,18.528,17.056
2207,17.664,18.4
2208,17.312,18.4
2209,18.272,17.088
2210,18.336,17.248
2211,17.536,18.432
2212,9.952,17.92
2213,17.536,18.464
2214,17.856,18.656
2215,17.088,17.696
2216,17.504,17.696
2217,17.12,17.696
2218,15.808,19.04
2219,16.992,17.696
2220,17.28,17.696
2221,17.44,17.664
2222,16.512,18.72
2223,16.48,18.72
2224,9.408,11.712
2225,16.48,18.752
2226,17.568,17.696
2227,15.968,19.008
2228,17.504,17.696
2229,16.608,18.752
2230,16.704,18.72
2231,15.776,19.04
2232,17.344,17.696
2233,17.12,18.432
2234,17.728,18.432
2235,17.632,18.432
2236,17.216,18.432
2237,17.792,18.432
2238,18.24,17.088
2239,17.152,18.432
2240,17.824,18.432
2241,17.92,17.376
2242,17.632,18.112
2243,17.44,18.432
2244,17.344,18.432
2245,17.536,18.4
2246,17.312,18.432
2247,10.336,19.232
2248,18.112,17.088
2249,18.272,17.088
2250,17.92,18.4
2251,17.44,18.432
2252,17.216,18.432
2253,17.728,18.432
2254,17.76,18.432
2255,17.792,18.432
2256,18.144,17.088
2257,17.472,18.4
2258,17.088,18.4
2259,17.856,18.432
2260,17.792,18.4
2261,17.792,17.408
2262,18.112,17.088
2263,17.824,18.368
2264,17.952,17.408
2265,17.312,18.304
2266,17.888,17.376
2267,17.696,18.4
2268,17.984,17.376
2269,18.112,18.112
2270,18.048,17.408
2271,17.664,18.24
2272,17.152,19.072
2273,17.728,19.456
2274,17.44,18.4
2275,17.728,18.4
2276,17.216,18.432
2277,17.184,18.4
2278,18.176,17.088
2279,17.536,18.432
2280,18.336,17.12
2281,17.824,18.304
2282,17.28,17.696
2283,17.088,17.696
2284,17.28,17.696
2285,17.12,17.696
2286,17.344,17.376
2287,17.248,17.664
2288,16.768,19.008
2289,17.408,17.696
2290,16.768,16.8
2291,16.992,16.992
2292,16.992,16.96
2293,17.536,17.696
2294,16.736,16.96
2295,16.96,17.024
2296,16.544,18.016
2297,15.872,18.016
2298,16.032,18.016
2299,16.384,18.016
2300,16.672,17.696
2301,10.176,18.528
2302,18.048,11.264
2303,18.432,18.432
2304,17.664,18.432
2305,10.112,18.112
2306,17.888,18.432
2307,17.376,18.432
2308,17.952,18.432
2309,17.6,18.432
2310,17.92,18.432
2311,17.28,18.432
2312,17.28,18.432
2313,17.664,18.432
2314,17.248,18.432
2315,17.664,18.432
2316,18.464,17.056
2317,17.12,18.4
2318,17.888,18.432
2319,17.536,18.4
2320,17.92,18.144
2321,17.76,18.4
2322,17.152,18.4
2323,17.76,18.4
2324,17.184,18.4
2325,17.152,18.432
2326,10.176,18.784
2327,17.216,18.432
2328,17.376,18.048
2329,17.536,18.4
2330,17.536,18.432
2331,17.76,18.432
2332,17.632,18.4
2333,18.528,17.088
2334,18.176,17.376
2335,17.12,18.4
2336,17.376,18.4
2337,17.504,18.432
2338,17.664,18.432
2339,17.184,18.4
2340,17.824,17.376
2341,17.792,18.176
2342,17.824,17.376
2343,17.856,17.376
2344,17.536,18.432
2345,18.304,18.4
2346,17.632,17.408
2347,17.632,18.4
2348,17.28,18.272
2349,17.504,18.432
2350,16.704,17.696
2351,17.152,17.696
2352,17.024,17.696
2353,17.568,17.696
2354,17.184,17.696
2355,17.472,17.696
2356,15.744,19.072
2357,15.936,19.04
2358,16.672,17.696
2359,16.096,18.848
2360,16.832,18.496
2361,16.768,17.568
2362,15.968,19.04
2363,17.248,17.696
2364,17.056,17.696
2365,17.728,17.632
2366,17.28,17.696
2367,17.184,17.696
2368,16.864,19.04
2369,17.024,17.696
2370,18.528,17.056
2371,17.792,17.376
2372,17.984,17.408
2373,17.6,18.4
2374,18.144,17.088
2375,17.376,18.4
2376,17.184,18.4
2377,17.664,18.368
2378,17.856,17.408
2379,17.6,18.4
2380,10.432,18.304
2381,17.088,18.4
2382,17.92,17.408
2383,17.664,18.4
2384,18.304,17.088
2385,17.504,18.4
2386,17.696,17.408
2387,17.984,18.432
2388,17.76,18.464
2389,17.248,18.432
2390,17.248,18.4
2391,17.728,18.4
2392,17.728,17.376
2393,17.312,18.432
2394,17.568,18.432
2395,17.12,18.432
2396,17.568,18.432
2397,17.152,18.432
2398,17.184,18.368
2399,17.312,18.432
2400,17.632,18.432
2401,17.76,17.408
2402,17.408,18.432
2403,17.728,17.376
2404,17.728,18.4
2405,17.824,17.408
2406,17.152,18.432
2407,17.44,18.432
2408,17.888,17.376
2409,18.336,16.896
2410,17.856,18.432
2411,18.112,17.088
2412,18.112,17.408
2413,17.856,18.432
2414,17.184,18.432
2415,17.728,17.408
2416,17.184,18.432
2417,18.016,18.432
2418,10.336,17.696
2419,17.28,18.432
2420,17.504,18.4
2421,17.44,17.664
2422,16.128,19.04
2423,16.832,17.696
2424,16.736,17.696
2425,16.576,17.696
2426,17.376,17.664
2427,17.088,17.696
2428,16.416,18.72
2429,16.576,18.72
2430,17.184,17.664
2431,16.192,19.072
2432,17.152,17.696
2433,17.056,17.696
2434,17.184,17.696
2435,16.96,17.696
2436,17.248,18.432
2437,17.728,18.4
2438,17.728,17.408
2439,18.208,17.408
2440,17.312,18.432
2441,17.92,17.408
2442,17.728,17.408
2443,17.728,18.4
2444,17.216,18.4
2445,18.432,17.088
2446,18.176,17.088
2447,17.408,18.432
2448,17.28,18.432
2449,18.144,16.064
2450,17.888,17.408
2451,17.504,18.432
2452,18.56,17.12
2453,18.016,17.408
2454,17.824,17.376
2455,18.272,17.088
2456,17.664,18.432
2457,17.888,18.176
2458,17.28,18.4
2459,17.76,18.432
2460,9.952,17.6
2461,18.464,17.088
2462,18.176,17.376
2463,17.728,18.432
2464,18.56,17.088
2465,17.184,18.4
2466,17.248,18.432
2467,17.664,18.432
2468,17.376,18.432
2469,17.248,18.4
2470,16.992,18.432
2471,10.016,18.944
2472,17.28,18.432
2473,17.76,17.408
2474,17.664,18.432
2475,17.312,18.432
2476,17.568,18.4
2477,17.76,17.408
2478,18.464,17.088
2479,17.536,18.432
2480,18.24,17.088
2481,17.92,17.408
2482,17.28,18.4
2483,17.28,18.432
2484,17.728,18.4
2485,17.696,17.408
2486,18.144,17.088
2487,17.6,18.432
2488,10.368,19.2
2489,17.6,18.432
2490,17.248,19.008
2491,17.472,17.696
2492,16.8,17.664
2493,16.96,17.696
2494,17.216,17.696
2495,16.576,18.688
2496,17.184,17.696
2497,17.184,17.696
2498,17.248,17.696
2499,17.088,17.696
2500,17.184,17.696
2501,16.992,17.696
2502,17.344,17.664
2503,16.352,18.72
2504,16.736,17.696
2505,16.448,18.72
2506,17.216,18.72
